"athlete_id","local_date","local_date_dow","gmt_offset","gc_well_avg_daytime_stress","gc_well_avg_daytime_stress_3d_ema","gc_well_morning_stress","gc_well_midday_stress","gc_well_evn_stress","gc_well_10pm_stress","gc_well_evn_stress_3d_ema","gc_well_avg_daytime_hr","gc_well_avg_daytime_hr_3d_ema","gc_well_morning_hr","gc_well_midday_hr","gc_well_evn_hr","gc_well_evn_hr_3d_ema","gc_well_min_daytime_hr","gc_well_sleep_hr","wellness_resting_heart_rate","wellness_total_steps","wellness_moderate_intensity_minutes","wellness_vigorous_intensity_minutes","act_daily_activities","act_last_alt","act_last_alt_ema","act_last_long","act_last_lat","act_daily_suffer_score","act_evn_suffer_score","act_daily_elapsed_time","act_evn_elapsed_time","act_type_ride","act_type_run","act_type_swim","act_type_ski","act_pmc_atl","act_pmc_ctl","act_pmc_3d_ema","act_pmc_tsb","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","nutr_daily_fiber_3d_ema","nutr_daily_caffeine_3d_ema","nutr_daily_alcohol_3d_ema","nutr_daily_pretein_3d_ema","nutr_morning_calories","nutr_midday_calories","nutr_evn_calories","nutr_morning_carbohydrates","nutr_midday_carbohydrates","nutr_evn_carbohydrates","nutr_morning_protein","nutr_midday_protein","nutr_evn_protein","nutr_morning_fat","nutr_midday_fat","nutr_evn_fat","nutr_morning_fiber","nutr_midday_fiber","nutr_evn_fiber","nutr_morning_sugar","nutr_midday_sugar","nutr_evn_sugar","nutr_daily_caffeine","nutr_evn_caffeine","nutr_daily_alcohol","nutr_evn_alcohol","weather_min_temperature","weather_max_temperature","weather_avg_temperature","weather_avg_dew_point","weather_avg_humidity","weather_avg_precipitation","weather_avg_wind_direction","weather_avg_wind_speed","weather_avg_air_pressure","weather_stddev_air_pressure","body_water","weight_gm","body_mass_index","oura_sleep_rmssd_yest","oura_sleep_rmssd_3d_ema","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_duration_yest","oura_sleep_awake_yest","oura_sleep_light_yest","oura_sleep_rem_yest","oura_sleep_deep_yest","oura_sleep_breath_average_yest","oura_sleep_temperature_deviation_yest","oura_sleep_rmssd","oura_sleep_morning_rmssd","oura_sleep_rmssd_class","oura_sleep_rmssd_baseline","oura_sleep_rmssd_dev","oura_sleep_dev_sign"
1,"2018-07-17",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,93,78.5,59,130,77,75.94,42,47.8,48,5957,78,228,1,33,318.22,146.454853,-37.145663,249,0,12844,0,"VirtualRide","0","0","0",86.2,68.77,121.53,-17.43,3531,476,131,98,25,134,38.76,1.57,0.72,123.83,1363,2168,0,189,287,0,60,71,0,44,54,0,18,7,0,60,74,0,2,2,1,0,7.1,16.9,10.7,3.7,62.7,nan,254.6,38.0,1005.8,3.49,NULL,65200.004,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-16",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,77,71.46,64,78,86,75.6,40,51.6,43,18314,40,108,3,33,365.73,146.454853,-37.145663,89,89,9093,5428,"0","Run","Swim","0",59.07,64.38,57.8,5.31,3108,386,124,116,51,152,45.64,1.35,0.59,120.25,1237,1871,0,171,215,0,56,68,0,34,82,0,16,35,0,47,105,0,1,0,1,0,8.9,11.7,10.0,3.2,62.4,nan,265.0,30.0,1008.6,0.72,NULL,64900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-15",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,61,68.61,60,70,53,70.55,36,52.1,49,4306,0,0,0,1736.7,421.16,146.454853,-37.145663,0,0,0,0,"0","0","0","0",54.09,63.78,42.21,9.69,2727,239,104,156,37,64,42.96,1.53,0.38,118.37,891,1836,0,83,156,0,37,67,0,49,107,0,10,27,0,10,54,0,1,0,0,0,3.3,11.5,6.6,3.9,83.6,nan,308.7,9.5,1022.4,0.77,NULL,64900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-14",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,73,72.28,59,68,92,79.21,46,65.3,54,17379,10,99,1,1736.7,421.16,146.454853,-37.145663,72,72,4886,4886,"0","Run","0","0",63.1,65.33,63.3,2.23,2968,339,94,142,47,114,45.94,1.79,0.57,125.56,1097,1871,0,155,184,0,27,67,0,36,106,0,24,23,0,40,74,0,1,0,0,0,3.3,11.5,6.6,3.9,83.6,nan,308.7,9.5,1022.4,0.77,NULL,64900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-13",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,67,71.98,55,69,73,72.71,36,51.0,46,5217,11,31,1,33,202.01,144.991515,-37.882328,0,0,3710,0,"0","0","Swim","0",61.62,65.17,58.96,3.55,3945,384,106,200,61,132,45.41,2.19,0.86,141.33,1308,2637,0,163,221,0,24,82,0,63,137,0,17,44,0,52,80,0,3,1,1,0,3.3,11.5,6.6,3.9,83.6,nan,308.7,9.5,1022.4,0.77,NULL,64900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-12",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,71,74.54,73,79,62,72.6,41,53.8,48,4454,18,35,1,47.4,230.17,144.991515,-37.882328,89,0,8086,0,"Ride","0","0","0",71.88,66.76,88.43,-5.12,3050,294,175,139,31,132,37.61,1.79,0.78,159.0,1228,1822,0,176,118,0,33,142,0,48,91,0,14,17,0,80,52,0,2,0,0,0,3.3,11.5,6.6,3.9,83.6,nan,308.7,9.5,1022.4,0.77,NULL,64900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-11",3,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,78,76.09,68,79,85,78.14,44,57.8,51,22949,42,128,3,33,260.61,144.991649,-37.88238,59,59,8942,5239,"0","Run","Swim","0",69.03,66.22,88.15,-2.81,2996,264,174,119,52,91,40.92,1.68,1.18,151.0,1251,1745,0,128,136,0,47,127,0,32,87,0,23,29,0,33,58,0,2,0,1,0,5.7,10.7,8.3,2.9,69.3,nan,164.2,20.0,1022.3,0.91,NULL,65900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-10",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,81,75.19,78,104,65,74.95,40,56.8,49,4620,34,116,1,167.4,298.53,144.991649,-37.88238,234,0,12364,0,"Ride","0","0","0",70.7,66.39,102.72,-4.31,3148,355,152,124,31,133,35.38,1.52,1.26,139.5,694,2454,0,102,253,0,13,139,0,28,96,0,8,23,0,37,96,0,2,1,1,0,7.1,11.5,9.1,4.1,71.1,nan,304.6,11.3,1027.7,1.47,NULL,65900,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-09",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,75,72.23,59,65,97,80.12,39,43.3,43,22437,17,95,3,33,320.38,146.453091,-37.145942,43,43,9569,5848,"0","Run","Swim","0",43.5,62.3,37.09,18.8,3495,316,153,169,43,132,37.57,1.29,1.39,133.25,1180,2315,0,121,195,0,58,95,0,41,128,0,15,28,0,30,102,0,1,0,2,0,10.1,12.7,11.2,7.2,77.0,nan,220.0,13.6,1028.9,0.83,NULL,65300.004,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-08",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,62,70.95,62,70,55,71.72,35,59.8,56,6037,5,6,0,1666.1,368.25,146.453091,-37.145942,0,0,0,0,"0","0","0","0",43.58,62.78,34.14,19.2,2858,283,123,133,33,81,34.85,1.43,1.09,123.38,1285,1573,0,148,135,0,53,70,0,52,81,0,20,13,0,25,56,0,1,0,1,0,10.2,16.5,12.8,6.1,63.7,nan,280.5,46.0,1019.4,1.95,NULL,65300.004,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-07",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,74,75.18,52,62,105,80.24,37,48.5,46,16280,35,145,1,1666.1,368.25,146.453091,-37.145942,58,58,4154,4154,"0","Run","0","0",50.84,64.31,51.2,13.47,3753,355,108,164,38,124,35.78,1.64,1.14,123.56,1115,2638,0,156,199,0,29,79,0,29,135,0,24,14,0,40,84,0,1,0,2,0,10.2,16.5,12.8,6.1,63.7,nan,280.5,46.0,1019.4,1.95,NULL,65599.89,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-06",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,63,75.72,53,69,64,68.09,33,48.6,47,5898,0,0,1,33,152.04,146.454983,-37.145623,0,0,3814,0,"0","0","Swim","0",49.65,64.46,47.81,14.81,3620,398,132,170,33,148,34.66,1.97,0.71,131.35,1454,2166,0,188,210,0,61,71,0,50,120,0,11,22,0,71,77,0,2,1,0,0,10.2,16.5,12.8,6.1,63.7,nan,280.5,46.0,1019.4,1.95,NULL,65600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-05",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,88,82.08,59,121,53,69.92,41,46.7,42,3428,9,211,1,33,171.87,146.454983,-37.145623,163,0,11443,0,"VirtualRide","0","0","0",57.92,66.03,71.7,8.11,3060,378,130,110,36,75,35.49,1.95,1.06,131.02,1014,2046,0,124,254,0,41,89,0,38,72,0,15,21,0,42,33,0,2,1,1,0,10.2,16.5,12.8,6.1,63.7,nan,280.5,46.0,1019.4,1.95,NULL,65600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-04",3,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,68,79.14,63,60,84,78.23,37,57.2,53,22185,0,97,2,33,195.01,146.454983,-37.145623,25,25,6668,6668,"0","Run","0","0",40.41,63.67,26.06,23.26,3906,525,158,93,32,138,35.24,1.92,1.09,131.53,1094,2812,0,181,344,0,30,128,0,27,66,0,22,10,0,59,79,0,2,0,1,0,10.2,16.5,12.8,6.1,63.7,nan,280.5,46.0,1019.4,1.95,NULL,65600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-03",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,101,84.51,91,132,69,75.36,43,55.2,53,4568,13,272,1,33,222.0,146.454983,-37.145623,0,0,14587,0,"VirtualRide","0","0","0",42.98,64.61,26.59,21.63,3180,332,114,140,35,109,36.86,1.88,1.14,118.29,1606,1574,0,177,155,0,49,65,0,70,70,0,18,17,0,42,67,0,2,1,2,0,6.9,13.8,10.9,5.4,69.0,nan,256.7,34.4,1024.2,1.35,NULL,65600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-02",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,82,76.21,73,86,84,78.43,30,47.9,30,19595,5,186,3,33,253.48,146.454983,-37.145623,55,55,9049,5389,"0","Run","Swim","0",50.14,66.18,39.89,16.04,3071,401,102,110,35,149,37.79,1.83,0.7,120.44,1131,1940,0,190,211,0,31,71,0,27,83,0,26,9,0,70,79,0,2,0,1,0,7.0,10.9,8.5,3.8,72.4,nan,261.4,20.8,1027.6,0.43,NULL,65700.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-07-01",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,71,73.42,63,75,74,75.55,46,53.2,46,5183,14,4,0,1666.1,290.21,146.454983,-37.145623,0,0,0,0,"0","0","0","0",49.33,66.46,32.34,17.13,3916,416,144,179,35,203,39.19,1.74,0.55,129.66,1408,2508,0,105,311,0,80,64,0,71,108,0,18,17,0,31,172,0,3,1,1,0,4.5,12.9,7.7,5.9,89.6,nan,239.5,6.0,1030.9,1.36,NULL,65700.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-30",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,74,74.73,66,71,85,76.19,42,47.5,46,15795,1,69,1,1666.1,290.21,146.454983,-37.145623,66,66,4101,4101,"0","Run","0","0",57.54,68.08,48.5,10.54,3019,313,137,138,46,80,41.29,1.11,0.33,122.49,1106,1913,0,143,170,0,50,87,0,33,105,0,26,20,0,23,57,0,0,0,0,0,4.5,12.9,7.7,5.9,89.6,nan,239.5,6.0,1030.9,1.36,NULL,66000,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-29",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,65,75.0,59,67,68,71.64,37,50.1,46,6415,5,5,1,33,61.0,144.991515,-37.882284,0,0,3629,0,"0","0","Swim","0",56.13,68.13,39.75,12.0,2955,346,125,124,45,126,38.93,1.66,0.5,115.23,1522,1433,0,157,189,0,80,45,0,68,56,0,21,24,0,35,91,0,2,1,0,0,4.5,12.9,7.7,5.9,89.6,nan,239.5,6.0,1030.9,1.36,NULL,66000,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-28",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,88,79.81,75,117,64,73.41,45,48.5,48,5545,39,222,1,33,65.67,144.991515,-37.882284,0,0,11047,0,"VirtualRide","0","0","0",65.49,69.79,59.63,4.3,3042,380,117,113,38,123,35.89,1.49,0.74,110.35,1201,1841,0,167,213,0,38,79,0,40,73,0,15,23,0,41,82,0,1,0,1,0,4.5,12.9,7.7,5.9,89.6,nan,239.5,6.0,1030.9,1.36,NULL,66000,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-27",3,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,83,75.67,67,97,83,78.14,35,53.2,49,18327,61,265,3,33,71.11,144.991515,-37.882284,58,58,8859,5183,"0","Run","Swim","0",76.4,71.49,89.44,-4.91,3503,403,92,165,40,175,34.84,1.74,0.62,107.03,1096,2407,0,132,271,0,39,53,0,52,113,0,19,21,0,43,132,0,2,1,1,0,4.5,12.9,7.7,5.9,89.6,nan,239.5,6.0,1030.9,1.36,NULL,66500,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-26",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,73,71.77,76,81,58,75.62,42,43.4,41,3804,31,75,1,162.8,77.46,144.991515,-37.882284,195,0,11684,0,"Ride","0","0","0",79.46,71.82,105.16,-7.64,3501,381,143,152,26,161,32.26,1.61,0.43,114.54,1401,2100,0,107,274,0,67,76,0,72,80,0,13,13,0,33,128,0,2,1,0,0,6.7,13.4,9.8,7.6,87.0,nan,217.5,4.0,1032.4,0.75,NULL,65600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-25",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,76,71.28,53,78,101,84.43,36,52.6,40,19649,15,119,2,74,63.24,145.028249,-37.759134,77,77,8363,4663,"0","Run","Swim","0",60.21,68.82,60.24,8.61,2526,353,81,85,32,140,35.39,1.41,0.64,100.32,1152,1374,0,195,158,0,32,49,0,27,58,0,25,7,0,67,73,0,1,0,0,0,8.0,12.5,10.0,5.5,73.4,nan,245.0,8.5,1031.4,0.82,NULL,66000,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-24",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,74,69.08,64,65,91,75.97,44,61.1,58,6934,6,98,1,33,61.45,144.991567,-37.882331,78,78,5316,5316,"VirtualRide","0","0","0",57.42,68.62,51.86,11.2,2958,318,94,150,45,144,37.09,1.62,0.96,109.97,914,2044,0,143,175,0,27,67,0,22,128,0,24,21,0,37,107,0,2,1,0,0,7.7,12.7,10.0,5.1,72.3,nan,263.8,12.2,1030.2,0.85,NULL,66000,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-23",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,63,66.81,62,60,66,68.45,44,55.1,51,6807,14,6,0,33,66.19,144.991567,-37.882331,0,0,0,0,"0","0","0","0",53.99,68.39,38.79,14.4,3054,268,119,113,34,89,33.13,1.42,1.44,117.96,1176,1878,0,134,134,0,57,62,0,46,67,0,18,16,0,28,61,0,1,0,3,0,5.8,13.5,9.5,6.7,82.9,nan,310.4,17.6,1026.4,1.52,NULL,66200.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-22",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,62,68.95,68,61,57,69.84,38,57.4,53,6757,0,0,1,33,66.19,144.991567,-37.882331,0,0,3792,0,"0","0","Swim","0",62.98,70.06,58.19,7.08,3505,345,143,163,38,95,32.7,1.63,0.66,117.43,2316,1189,0,227,118,0,123,20,0,99,64,0,28,10,0,39,56,0,2,1,1,0,4.3,14.7,8.7,4.1,74.1,nan,329.6,16.0,1027.3,1.04,NULL,66200.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-21",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,76,72.52,63,82,77,76.04,42,50.3,46,5887,10,30,1,166,71.71,144.991567,-37.882331,181,0,12364,0,"Ride","0","0","0",73.47,71.76,87.28,-1.71,2585,283,103,110,24,117,30.05,1.45,0.48,104.65,1426,1159,0,166,117,0,66,37,0,56,54,0,16,8,0,91,26,0,2,0,1,0,4.5,15.4,8.8,4.0,74.2,nan,292.1,11.8,1028.0,0.67,NULL,66200.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-20",3,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,73,70.89,65,69,84,75.49,39,52.5,49,19109,10,102,3,33,56.01,144.991565,-37.882345,60,60,9109,5419,"0","Run","Swim","0",55.56,69.1,40.42,13.54,2844,314,125,118,30,130,33.08,1.18,0.22,105.48,1197,1647,0,113,201,0,61,64,0,51,67,0,15,15,0,30,100,0,1,0,0,0,3.9,14.9,8.6,4.6,77.2,nan,259.2,16.0,1027.0,0.7,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-19",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,73,70.01,76,80,61,71.32,43,48.7,47,2963,20,93,1,169.4,59.84,144.991565,-37.882345,0,0,11328,0,"Ride","0","0","0",54.82,69.32,30.64,14.5,2840,308,99,132,40,152,34.61,1.27,0.34,95.72,1035,1805,0,120,188,0,42,57,0,53,79,0,19,21,0,47,105,0,1,1,0,0,2.6,13.6,7.3,4.3,82.5,nan,224.2,9.7,1027.9,1.03,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-18",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,66,68.75,58,55,83,76.64,34,47.9,45,21174,1,84,3,33,41.59,144.991411,-37.881111,54,54,9613,5908,"0","Run","Swim","0",63.95,71.01,45.95,7.06,2146,272,68,86,36,85,31.92,1.4,0.5,94.08,984,1162,0,153,119,0,29,39,0,27,59,0,19,17,0,45,40,0,1,0,0,0,5.7,11.2,9.1,7.3,89.0,nan,221.3,14.5,1025.8,1.94,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-17",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,63,70.06,62,68,58,73.41,45,62.6,46,4473,0,0,0,33,43.02,144.991411,-37.881111,0,0,0,0,"0","0","0","0",65.61,71.43,41.93,5.82,2418,343,45,91,23,186,29.88,1.6,0.76,107.11,1056,1362,0,93,250,0,29,16,0,64,27,0,4,19,0,40,146,0,2,1,0,0,7.9,12.1,10.0,8.4,90.1,nan,228.8,30.1,1015.0,3.86,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-16",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,75,73.77,69,67,91,81.15,49,62.3,60,20152,15,97,1,33,43.02,144.991411,-37.881111,22,22,4894,4894,"0","Run","0","0",76.54,73.17,62.89,-3.37,4530,378,158,190,46,71,33.32,1.4,1.13,138.17,1051,3479,0,100,278,0,58,100,0,45,145,0,18,28,0,21,50,0,1,0,1,0,6.9,12.7,9.2,3.1,66.3,nan,307.5,23.7,1012.3,0.67,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-15",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,66,73.1,63,61,75,76.05,34,49.0,49,7411,2,12,1,33,44.69,144.991411,-37.881111,0,0,3686,0,"0","0","Swim","0",85.63,74.42,83.33,-11.21,3527,355,193,126,41,96,26.98,1.6,1.2,128.25,1071,2456,0,119,236,0,93,100,0,25,101,0,15,26,0,36,60,0,2,1,2,0,7.7,13.6,10.9,4.6,65.5,nan,314.6,27.3,1008.8,2.16,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-14",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,83,76.42,78,102,68,76.69,44,50.8,43,5778,6,147,1,33,46.64,144.991411,-37.881111,145,0,7920,0,"VirtualRide","0","0","0",99.89,76.23,124.99,-23.66,2684,280,122,117,20,128,19.97,1.41,0.8,95.88,1172,1512,0,106,174,0,25,97,0,71,46,0,7,13,0,55,73,0,2,0,1,0,7.9,13.8,11.2,6.3,72.1,nan,349.6,29.6,1007.7,1.81,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-13",3,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,69,73.35,66,53,102,81.1,30,55.5,52,19012,0,75,2,11.9,48.91,144.991411,-37.881111,69,69,8204,4455,"0","Run","Swim","0",92.37,74.55,114.99,-17.82,3620,325,149,195,43,65,19.96,1.11,0.7,82.82,1733,1887,0,141,184,0,44,105,0,106,89,0,21,22,0,33,32,0,2,1,1,0,7.9,13.8,10.9,6.1,72.3,nan,341.7,21.4,1007.5,1.23,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-12",2,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,81,75.68,83,96,66,70.86,40,57.8,54,4294,3,156,1,33,55.07,144.991472,-37.882335,198,0,8131,0,"VirtualRide","0","0","0",96.27,74.69,137.98,-21.58,3924,309,105,244,22,111,8.44,0.67,0.56,49.74,1393,2531,0,69,240,0,38,67,0,105,139,0,10,12,0,15,96,0,2,1,1,0,10.9,15.7,12.9,9.1,78.4,nan,228.8,29.1,1006.3,1.63,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-11",1,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,72,72.82,75,75,67,73.53,42,46.2,46,2657,5,14,1,163,58.75,144.991472,-37.882335,267,0,11278,0,"Ride","0","0","0",79.32,71.68,107.98,-7.64,2159,81,53,172,5,11,1.67,0.0,0.33,22.11,0,2159,0,0,81,0,0,53,0,0,172,0,0,5,0,0,11,0,0,0,1,0,5.2,16.0,11.3,6.6,74.6,nan,131.7,24.9,1018.5,4.81,NULL,67000.13,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-10",0,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,67,73.14,72,65,64,76.81,46,68.8,64,5272,2,8,0,33,41.38,144.991566,-37.882121,0,0,0,0,"0","0","0","0",48.06,66.92,28.48,18.86,412,7,20,35,0,4,0.0,0.0,0.0,6.67,0,412,0,0,7,0,0,20,0,0,35,0,0,0,0,0,4,0,0,0,0,0,3.9,15.4,9.3,6.7,85.7,nan,281.2,8.5,1026.2,0.97,NULL,68600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-09",6,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,83,76.12,75,65,111,83.13,39,51.6,52,17314,31,254,1,33,41.38,144.991566,-37.882121,55,55,3972,3972,"0","Run","0","0",56.06,68.55,42.71,12.49,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,15.6,11.8,9.3,86.0,nan,270.8,9.4,1022.3,2.28,NULL,68600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-08",5,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,67,72.63,63,75,62,69.16,35,50.1,39,7781,23,19,1,33,42.78,144.991566,-37.882121,0,0,3710,0,"0","0","Swim","0",56.24,68.88,36.57,12.64,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,16.4,13.6,8.6,73.3,nan,281.7,26.3,1017.9,1.01,NULL,68600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2018-06-07",4,10,NULL,0.0,NULL,NULL,NULL,NULL,0.0,82,75.53,98,87,62,72.93,41,56.4,52,6832,51,126,1,33,44.41,144.991566,-37.882121,0,0,7547,0,"VirtualRide","0","0","0",65.61,70.56,54.86,4.95,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,16.7,14.3,7.9,65.2,nan,184.6,33.4,1022.4,2.8,NULL,68600.01,NULL,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
